username,userimage,content,score,thumbsupcount,reviewcreatedversion,at,replycontent,repliedat,appversion,sentiment_score,sentiment
User_10867,,Support is awful. Scams you with the up to 20 percent off with shared rides. In reality it'll take 15 minutes out your day to knock a single dollar off the charge. When your spending 30 bucks that's embarrassing. Uber is such a scam. To update Uber sucks even worse. They now got the ride share giving wildly inaccurate time-frames and you always end up spending 15 to 20 minutes extra in a ride when they NEVER knock the dollar off even anymore. Disgusting and trash service. Wish there was better.,1,0,4.554.10001,2024-11-27 02:54:50,,,4.554.10001,-0.854,negative
User_10876,,Best experience and within affordable price,5,0,4.553.10000,2024-11-27 02:04:43,,,4.553.10000,0.6369,positive
User_10880,,Ever time am booking ride it shows normal price but when ride ends it shows always 3 time's extra of booking,1,0,,2024-11-27 01:54:27,,,,0.0,neutral
User_10882,,"My got to for rides, cheaper then Lyft and it's cool Uber gives bonus's back for each ride you take",5,0,,2024-11-27 01:40:55,,,,0.3182,positive
User_10883,,Accurate and gives you information about the driver including a photo so you know who's picking you up. You can even call them to make sure they see you!,4,0,4.553.10000,2024-11-27 01:28:06,,,4.553.10000,0.3802,positive
User_10893,,Discounts don't work because drivers rejecting them. They ask you the price it is displaying on your side then if they realize it's low they cancel,3,0,4.553.10000,2024-11-27 00:46:25,,,4.553.10000,-0.7269,negative
User_10921,,Uber always makes our days easier. Very grateful,5,0,4.553.10000,2024-11-26 23:44:06,,,4.553.10000,0.7264,positive
User_10922,,"The app is great. I just think that on uber eats, people should be allowed to rate the restaurant after a few hrs or day from delivery, cause rating the restaurant right after delivery is not logical since I can't rate food I haven't eaten. Also just like clothing shops I think we should be able view ratings of food and drivers. It'll improve the service and I don't get the point of reviewing if customers can't use it for their benefit. Also tipping before a service don't make sense.",4,1,4.553.10000,2024-11-26 23:43:02,,,4.553.10000,0.91,positive
User_10926,,"recently, secured a ride at ₹475 and was alloted a driver too. driver sent a message ""call me"" 10 minutes after booking and when I did he asked me to cancel and book again. he hadn't moved from his spot. when I asked why since I already have this one, he cut the call. i had no option but to cancel and try again, when i tried the price was suddenly ₹1018, more than double of the initial amount. wasted around 45 minutes and still got no cab. I usually have minimal problems with uber.",3,82,4.553.10000,2024-11-26 23:39:53,,,4.553.10000,-0.9319,negative
User_10931,,"The company has become robotic, expensive, uncaring.",1,0,4.552.10000,2024-11-26 23:32:21,,,4.552.10000,0.0,neutral
User_10938,,Price increase after completing ride,2,0,4.553.10000,2024-11-26 23:14:28,,,4.553.10000,0.3182,positive
User_10943,,Good and lowest cost,5,0,,2024-11-26 23:03:29,,,,0.0772,positive
User_10946,,Anyone who has a 3 star or above does not regularly use Uber. They intentionally increase prices for individual customers if they think you will keep going to the same location. They charge you more and rip off the drivers. Their fees are ridiculous and only seem reasonable if you use them to get to very different locations and use the app very rarely. It's a stupid business decision and very exploitative. Imagine having a restaurant and charging your most frequent customers more. 0 stars,1,1,4.553.10000,2024-11-26 23:00:55,,,4.553.10000,0.4291,positive
User_11029,,good for low cost of booking,5,0,4.553.10000,2024-11-26 20:08:26,,,4.553.10000,0.2023,positive
User_11046,,Good price abd service,5,0,,2024-11-26 19:35:09,,,,0.4404,positive
User_11054,,Drivers are demanding double the price. Worst experience,1,0,4.553.10000,2024-11-26 19:22:20,,,4.553.10000,-0.7184,negative
User_11058,,Very affordable,5,0,4.553.10000,2024-11-26 19:12:16,,,4.553.10000,0.0,neutral
User_11065,,The price they show you before requesting the trip is not the price you pay,1,0,4.553.10000,2024-11-26 19:02:33,,,4.553.10000,-0.1027,negative
User_11103,,"I am new to Uber. I was charged over 40.00 for a ride I didn't know how to cancel. I was very disappointed. Every other ride has gone fine, with good, friendly drivers. I appreciate knowing in advance the cost of the ride. Much better than a cab.",3,0,4.553.10000,2024-11-26 17:32:23,,,4.553.10000,0.7222,positive
User_11128,,So bad aap never use it I book a cab was price 1240 and at the payment time I was shocked the price increase and it was 1695. Never use it this app is just a looter,1,0,,2024-11-26 16:31:50,,,,-0.5849,negative
User_11170,,"Easy, efficient, and fast. The ride was cheaper than a taxi and the driver was friendly and helpful.",5,0,4.553.10000,2024-11-26 14:58:15,,,4.553.10000,0.8934,positive
User_11188,,"Using Uber a few years already from time to time. Nice UI and easy to use. Payment with PayPal is a great thing as well, although I noticed that lately I pay more. Although when booking the price said was: €11-15, in the end I paid €19,20, which is a quite big difference. I would have preferred to know the higher price rather than having this unexpected surprise.",4,39,4.553.10000,2024-11-26 13:47:57,,,4.553.10000,0.9118,positive
User_11211,,"Absolutely shocking how this app has just been solely designed to rip people off. Thats the main part, getting a taxi is secondary. Surge pricing because Uber dont have enough driver customers pays more, no economy cars but pay more and well get you a taxi no worries. Its a joke.",2,0,4.553.10000,2024-11-26 13:10:28,,,4.553.10000,0.6728,positive
User_11253,,"Chip low price rides poor pipels cost price Uber, Plz impru standard price rich haifai cost",1,0,4.553.10000,2024-11-26 11:29:13,,,4.553.10000,-0.0018,neutral
User_11263,,Good but little costly and take too much time to arrive the car.,4,0,4.553.10000,2024-11-26 11:02:19,,,4.553.10000,0.1997,positive
User_11273,,"Very good service, But not any driver using cash. Also I have found rides costly as same my brother showing cheaper ride at the same time. I am going to remove this app.",2,0,4.553.10000,2024-11-26 10:34:03,,,4.553.10000,0.1272,positive
User_11283,,Good app Resonable prices,5,0,4.532.10001,2024-11-26 10:09:09,,,4.532.10001,0.4404,positive
User_11284,,I am so tired of Uber. Auto driver cancel after reaching on destination. They dont even inform. They take different routes and then when we guide them over call they cancel the rides. Even 4-5 rides gets canceled without any valid reason. On top of it uber prices are hiked by 10x these days for unnecessary reasons.,2,1,4.553.10000,2024-11-26 10:08:16,,,4.553.10000,-0.6603,negative
User_11286,,Good on time service and affordable price...,5,0,4.553.10000,2024-11-26 10:04:22,,,4.553.10000,0.4404,positive
User_11287,,So easy and cheap.,5,0,4.553.10000,2024-11-26 10:03:22,,,4.553.10000,0.4927,positive
User_11289,,Commission is fare,1,0,,2024-11-26 10:02:41,,,,0.0,neutral
User_11290,,"Trying for 20 mins, knowing that it's cheaper in the mornings, only for no driver to accept, and then the prices to increase to 3 times the amount due to ""peak usage"".. I had Uber One, was considering getting it again, not anymore. Try and keep your prices consistent.. this is why you losing business and trust",1,0,,2024-11-26 09:56:24,,,,0.5267,positive
User_11291,,Most of the time reliable and affordable,4,0,4.550.10001,2024-11-26 09:53:07,,,4.550.10001,0.0,neutral
User_11294,,"Capitalising at its peak.Offering normal fare to the riders far away and make us wait for long.And if we cancel it, then give us nearby drivers for 1.5 times more prices.I would suggest to install other platforms too so that you can decide at that time.",3,0,4.553.10000,2024-11-26 09:49:15,,,4.553.10000,-0.25,negative
User_11311,,"Very disappointed in Uber. I use them twice a day, 5 days a week to get to work and back home. I live 3 minutes from my work and for the past year the rates have been $5 or $6. All of a sudden they charge an average of 10 to 20$. And I've never missed a tip to the drivers. I'm stuck because I need the ride but I can't afford it anymore. When your prices go back down you'll get the 5 star rating I gave at the start",5,15,4.553.10000,2024-11-26 08:45:24,,,4.553.10000,-0.3077,negative
User_11312,,Fair is completely overpriced and drivers are underpaid. I'd rather walk,2,0,4.553.10000,2024-11-26 08:44:04,,,4.553.10000,0.3182,positive
User_11315,,"Arbitrary and unexpected pricing, drivers can be confused or rude, longer than expected waits for pick up, frequent unreliable service.",1,0,4.553.10000,2024-11-26 08:35:27,,,4.553.10000,-0.6486,negative
User_11317,,"My mother was ill. Mohd Ameen, the rider, was a really kind and humble man. He hurried us as quickly as he could to the hospital. We are really grateful to Uber for providing us with such excellent service.",5,0,4.553.10000,2024-11-26 08:33:02,,,4.553.10000,0.8354,positive
User_11334,,Affordable prices,5,0,4.553.10000,2024-11-26 07:33:25,,,4.553.10000,0.0,neutral
User_11348,,It is very helpful and affordable price.,5,0,4.551.10000,2024-11-26 06:45:49,,,4.551.10000,0.4754,positive
User_11351,,Price hike before Thanksgiving. Ridiculous.,1,0,4.553.10000,2024-11-26 06:13:06,,,4.553.10000,-0.3612,negative
User_11368,,Quick and not expensive cars taxis,5,0,4.553.10000,2024-11-26 04:53:11,,,4.553.10000,0.0,neutral
User_11395,,Nice driver and much cheaper compared to DIDI,5,0,,2024-11-26 03:33:27,,,,0.4215,positive
User_11398,,Too damned expensive,1,0,4.553.10000,2024-11-26 03:18:29,,,4.553.10000,-0.3818,negative
User_11405,,"Cheap,quick and reliable",5,0,4.553.10000,2024-11-26 02:28:53,,,4.553.10000,0.0,neutral
User_11408,,It doesn't show you the price of the ride.,4,0,4.553.10000,2024-11-26 02:18:59,,,4.553.10000,0.0,neutral
User_11414,,"I booked an UberX cab earlier and it said the journey cost was £15.85 when it was booked, then the amount in the end subtotaled £16.39, £0.99p was added as a waiting time so it should have been £16.84 but I was charged £17.38 which I do not understand and the help options offer no solution, I read everything and do not see why the fare price changed. Also when first using the app I had to take a relative to hospital using a family account for payment, and they blocked my Uber account.",3,3,4.553.10000,2024-11-26 01:54:29,,,4.553.10000,-0.4104,negative
User_11429,,Prompt cheaper than a cab and less frustration than driving in traffic for a meeting you need to be focused for,5,0,4.553.10000,2024-11-26 01:04:00,,,4.553.10000,-0.0534,negative
User_11432,,"Horrendous service, wait time of half an hour just to have 2 drivers cancel and then have to cancel and book a more expensive option and no refunds",1,0,4.553.10000,2024-11-26 00:53:27,,,4.553.10000,-0.8402,negative
User_11438,,Good Prices,5,0,4.552.10000,2024-11-26 00:35:08,,,4.552.10000,0.4404,positive
User_11444,,To night I am book nizamuddin to sector 52 gurugram but uber driver 300/rs extra cost of this drive. Not bilive this company very poor service uber company .moto bike driver vijendra. Every where post this youtube .goggle. Instagram. everywhere,1,0,4.553.10000,2024-11-26 00:13:48,,,4.553.10000,-0.6798,negative
User_11467,,Really don't use it if you are using it for uber shuttle they just want to buy monthly pass and after that you will find no such bus is coming even fake bus is tracking and if you compliant they just say we will take feedback I am really frustrated from 1 months so please don't use it,1,0,4.553.10000,2024-11-25 22:59:29,,,4.553.10000,-0.6909,negative
User_11488,,"Drivers simply don't want to work. No one takes the ride and what was supposed to be a fast solution to public transportation is slowly becoming another problem. Also, changing the fare for a more expensive one in the middle of a search for ""faster pickups"" is pure dishonesty. 2 stars for the good drivers that still want to work",2,3,4.553.10000,2024-11-25 22:03:59,,,4.553.10000,0.0971,positive
